Name,Chip_ID,Cluster,ISO,Origin_Country,Origin
3_4_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
3_5_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
3_6_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
3_7_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
3_8_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
3_9_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
402_Vietnam,1382089331,1,VNM,Vietnam,FieldCollected
403_Vietnam,1382089331,1,VNM,Vietnam,FieldCollected
405_Vietnam,1382089331,1,VNM,Vietnam,FieldCollected
410_Vietnam,1382089331,1,VNM,Vietnam,FieldCollected
411_Vietnam,1382089331,1,VNM,Vietnam,FieldCollected
419_Vietnam,1382089331,1,VNM,Vietnam,FieldCollected
420_Vietnam,1382089331,1,VNM,Vietnam,FieldCollected
429_Vietnam,1382174477,1,VNM,Vietnam,FieldCollected
443_Vietnam,1382089331,1,VNM,Vietnam,FieldCollected
445_Vietnam,1382089331,1,VNM,Vietnam,FieldCollected
446_Vietnam,1382089331,1,VNM,Vietnam,FieldCollected
448_Vietnam,1382174477,1,VNM,Vietnam,FieldCollected
456_Vietnam,1382174477,1,VNM,Vietnam,FieldCollected
458_Vietnam,1382089331,1,VNM,Vietnam,FieldCollected
460_Vietnam,1382089331,1,VNM,Vietnam,FieldCollected
461_Vietnam,1382089331,1,VNM,Vietnam,FieldCollected
466_Vietnam,1382089331,1,VNM,Vietnam,FieldCollected
469_Vietnam,1382089331,1,VNM,Vietnam,FieldCollected
472_Vietnam,1382089331,1,VNM,Vietnam,FieldCollected
481_Vietnam,1382089331,1,VNM,Vietnam,FieldCollected
482_Vietnam,1382089331,1,VNM,Vietnam,FieldCollected
483_Vietnam,1382089331,1,VNM,Vietnam,FieldCollected
484_Vietnam,1382089331,1,VNM,Vietnam,FieldCollected
48_Cam,1382174472,1,KMH,Cambodia,FieldCollected
49_Cam,1382174472,1,KMH,Cambodia,FieldCollected
501_Vietnam,1382089331,1,VNM,Vietnam,FieldCollected
5042_Vietnam,1382174485,1,VNM,Vietnam,RootCropResearchandDevelopmentCenter(Dr.Hien)
5046_Vietnam,1382174485,1,VNM,Vietnam,RootCropResearchandDevelopmentCenter(Dr.Hien)
504_Vietnam,1382089331,1,VNM,Vietnam,FieldCollected
5051_Vietnam,1382174476,1,VNM,Vietnam,RootCropResearchandDevelopmentCenter(Dr.Hien)
505_Vietnam,1382174476,1,VNM,Vietnam,FieldCollected
5063_Vietnam,1382174485,1,VNM,Vietnam,RootCropResearchandDevelopmentCenter(Dr.Hien)
506_Vietnam,1382089331,1,VNM,Vietnam,FieldCollected
5077_Vietnam,1382174485,1,VNM,Vietnam,RootCropResearchandDevelopmentCenter(Dr.Hien)
5081_Vietnam,1382174485,1,VNM,Vietnam,RootCropResearchandDevelopmentCenter(Dr.Hien)
509_Vietnam,1382089331,1,VNM,Vietnam,FieldCollected
51-10_Vietnam,1382089295,1,VNM,Vietnam,FieldCollected-Intraplots
51-11_Vietnam,1382089295,1,VNM,Vietnam,FieldCollected-Intraplots
51-12_Vietnam,1382089295,1,VNM,Vietnam,FieldCollected-Intraplots
51-13_Vietnam,1382089295,1,VNM,Vietnam,FieldCollected-Intraplots
51-14_Vietnam,1382089295,1,VNM,Vietnam,FieldCollected-Intraplots
51-15_Vietnam,1382089295,1,VNM,Vietnam,FieldCollected-Intraplots
51-1_Vietnam,1382089295,1,VNM,Vietnam,FieldCollected-Intraplots
51-2_Vietnam,1382089295,1,VNM,Vietnam,FieldCollected-Intraplots
51-4_Vietnam,1382089295,1,VNM,Vietnam,FieldCollected-Intraplots
51-5_Vietnam,1382089295,1,VNM,Vietnam,FieldCollected-Intraplots
51-7_Vietnam,1382089295,1,VNM,Vietnam,FieldCollected-Intraplots
51-8_Vietnam,1382089295,1,VNM,Vietnam,FieldCollected-Intraplots
51-9_Vietnam,1382089295,1,VNM,Vietnam,FieldCollected-Intraplots
5110_Vietnam,1382174485,1,VNM,Vietnam,RootCropResearchandDevelopmentCenter(Dr.Hien)
511_Vietnam,1382089331,1,VNM,Vietnam,FieldCollected
5120_Vietnam,1382174482,1,VNM,Vietnam,RootCropResearchandDevelopmentCenter(Dr.Hien)
5142_Vietnam,1382174481,1,VNM,Vietnam,RootCropResearchandDevelopmentCenter(Dr.Hien)
5164_Vietnam,1382174481,1,VNM,Vietnam,RootCropResearchandDevelopmentCenter(Dr.Hien)
5165_Vietnam,1382174481,1,VNM,Vietnam,RootCropResearchandDevelopmentCenter(Dr.Hien)
53-10_Vietnam,1382089295,1,VNM,Vietnam,FieldCollected-Intraplots
53-11_Vietnam,1382089295,1,VNM,Vietnam,FieldCollected-Intraplots
53-13_Vietnam,1382089295,1,VNM,Vietnam,FieldCollected-Intraplots
53-14_Vietnam,1382089295,1,VNM,Vietnam,FieldCollected-Intraplots
53-1_Vietnam,1382089295,1,VNM,Vietnam,FieldCollected-Intraplots
53-2_Vietnam,1382089295,1,VNM,Vietnam,FieldCollected-Intraplots
53-3_Vietnam,1382089295,1,VNM,Vietnam,FieldCollected-Intraplots
53-5_Vietnam,1382089295,1,VNM,Vietnam,FieldCollected-Intraplots
53-6_Vietnam,1382089295,1,VNM,Vietnam,FieldCollected-Intraplots
53-7_Vietnam,1382089295,1,VNM,Vietnam,FieldCollected-Intraplots
53-8_Vietnam,1382089295,1,VNM,Vietnam,FieldCollected-Intraplots
54-10_Vietnam,1382089295,1,VNM,Vietnam,FieldCollected-Intraplots
54-11_Vietnam,1382089295,1,VNM,Vietnam,FieldCollected-Intraplots
54-12_Vietnam,1382089295,1,VNM,Vietnam,FieldCollected-Intraplots
54-13_Vietnam,1382089295,1,VNM,Vietnam,FieldCollected-Intraplots
54-14_Vietnam,1382089295,1,VNM,Vietnam,FieldCollected-Intraplots
54-15_Vietnam,1382089295,1,VNM,Vietnam,FieldCollected-Intraplots
54-1_Vietnam,1382089295,1,VNM,Vietnam,FieldCollected-Intraplots
54-3_Vietnam,1382089295,1,VNM,Vietnam,FieldCollected-Intraplots
54-4_Vietnam,1382089295,1,VNM,Vietnam,FieldCollected-Intraplots
54-5_Vietnam,1382089295,1,VNM,Vietnam,FieldCollected-Intraplots
54-6_Vietnam,1382089295,1,VNM,Vietnam,FieldCollected-Intraplots
54-7_Vietnam,1382089295,1,VNM,Vietnam,FieldCollected-Intraplots
54-8_Vietnam,1382089295,1,VNM,Vietnam,FieldCollected-Intraplots
54-9_Vietnam,1382089295,1,VNM,Vietnam,FieldCollected-Intraplots
54_2_Vietnam,1382174476,1,VNM,Vietnam,FieldCollected-Intraplots
553_Vietnam,1382089331,1,VNM,Vietnam,FieldCollected
554_Vietnam,1382089331,1,VNM,Vietnam,FieldCollected
56-10_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
56-11_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
56-12_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
56-13_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
56-14_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
56-1_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
56-2_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
56-3_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
56-4_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
56-5_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
56-6_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
56-7_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
56-8_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
57-10_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
57-11_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
57-12_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
57-13_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
57-14_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
57-15_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
57-1_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
57-2_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
57-3_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
57-5_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
57-6_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
57-7_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
57-8_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
57-9_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
57_4_Vietnam,1382174465,1,VNM,Vietnam,FieldCollected-Intraplots
58-10_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
58-11_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
58-12_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
58-13_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
58-14_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
58-15_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
58-1_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
58-2_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
58-3_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
58-5_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
58-6_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
58-7_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
58-8_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
58-9_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
59-10_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
59-11_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
59-12_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
59-13_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
59-14_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
59-15_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
59-2_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
59-3_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
59-4_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
59-5_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
59-6_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
59-7_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
59-9_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
5_10_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
5_11_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
5_12_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
5_13_Vietnam,1382174465,1,VNM,Vietnam,FieldCollected-Intraplots
5_14_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
5_15_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
5_1_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
5_2_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
5_3_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
5_4_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
5_5_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
5_6_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
5_7_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
5_8_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
5_9_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
60-11_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
60-13_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
60-14_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
60-15_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
60-1_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
60-5_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
60-6_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
60-7_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
60-8_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
60-9_Vietnam,1382174483,1,VNM,Vietnam,FieldCollected-Intraplots
6001_Vietnam,1382174461,1,VNM,Vietnam,HungLocAgriculturalResearchCenter(HLARC)
6002_Vietnam,1382174461,1,VNM,Vietnam,HungLocAgriculturalResearchCenter(HLARC)
6007_Vietnam,1382174461,1,VNM,Vietnam,HungLocAgriculturalResearchCenter(HLARC)
6083_Vietnam,1382174461,1,VNM,Vietnam,HungLocAgriculturalResearchCenter(HLARC)
6117_Vietnam,1382089306,1,VNM,Vietnam,HungLocAgriculturalResearchCenter(HLARC)
6146_Vietnam,1382089306,1,VNM,Vietnam,HungLocAgriculturalResearchCenter(HLARC)
6216_Vietnam,1382089323,1,VNM,Vietnam,HungLocAgriculturalResearchCenter(HLARC)
6233_Vietnam,1382089306,1,VNM,Vietnam,HungLocAgriculturalResearchCenter(HLARC)
64_Cam,1382174472,1,KMH,Cambodia,FieldCollected
65-10_Vietnam,1382174460,1,VNM,Vietnam,FieldCollected-Intraplots
65-11_Vietnam,1382174460,1,VNM,Vietnam,FieldCollected-Intraplots
65-12_Vietnam,1382174460,1,VNM,Vietnam,FieldCollected-Intraplots
65-13_Vietnam,1382174460,1,VNM,Vietnam,FieldCollected-Intraplots
65-1_Vietnam,1382174460,1,VNM,Vietnam,FieldCollected-Intraplots
65-2_Vietnam,1382174460,1,VNM,Vietnam,FieldCollected-Intraplots
65-4_Vietnam,1382174460,1,VNM,Vietnam,FieldCollected-Intraplots
65-5_Vietnam,1382174460,1,VNM,Vietnam,FieldCollected-Intraplots
65-6_Vietnam,1382174460,1,VNM,Vietnam,FieldCollected-Intraplots
65-7_Vietnam,1382174460,1,VNM,Vietnam,FieldCollected-Intraplots
65-9_Vietnam,1382174460,1,VNM,Vietnam,FieldCollected-Intraplots
65_Cam,1382174472,1,KMH,Cambodia,FieldCollected
67-10_Vietnam,1382174460,1,VNM,Vietnam,FieldCollected-Intraplots
67-11_Vietnam,1382174460,1,VNM,Vietnam,FieldCollected-Intraplots
67-12_Vietnam,1382174460,1,VNM,Vietnam,FieldCollected-Intraplots
67-13_Vietnam,1382174460,1,VNM,Vietnam,FieldCollected-Intraplots
67-14_Vietnam,1382174460,1,VNM,Vietnam,FieldCollected-Intraplots
67-1_Vietnam,1382174460,1,VNM,Vietnam,FieldCollected-Intraplots
67-2_Vietnam,1382174460,1,VNM,Vietnam,FieldCollected-Intraplots
67-3_Vietnam,1382174460,1,VNM,Vietnam,FieldCollected-Intraplots
67-4_Vietnam,1382174460,1,VNM,Vietnam,FieldCollected-Intraplots
67-5_Vietnam,1382174460,1,VNM,Vietnam,FieldCollected-Intraplots
67-6_Vietnam,1382174460,1,VNM,Vietnam,FieldCollected-Intraplots
67-7_Vietnam,1382174460,1,VNM,Vietnam,FieldCollected-Intraplots
67-8_Vietnam,1382174460,1,VNM,Vietnam,FieldCollected-Intraplots
67-9_Vietnam,1382174460,1,VNM,Vietnam,FieldCollected-Intraplots
6_10_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
6_11_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
6_12_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
6_13_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
6_14_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
6_15_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
6_1_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
6_2_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
6_3_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
6_4_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
6_5_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
6_6_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
6_7_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
6_8_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
6_9_Vietnam,1382174476,1,VNM,Vietnam,FieldCollected-Intraplots
70-10_Vietnam,1382174484,1,VNM,Vietnam,FieldCollected-Intraplots
70-11_Vietnam,1382174484,1,VNM,Vietnam,FieldCollected-Intraplots
70-1_Vietnam,1382174484,1,VNM,Vietnam,FieldCollected-Intraplots
70-2_Vietnam,1382174484,1,VNM,Vietnam,FieldCollected-Intraplots
70-3_Vietnam,1382174484,1,VNM,Vietnam,FieldCollected-Intraplots
70-4_Vietnam,1382174484,1,VNM,Vietnam,FieldCollected-Intraplots
70-5_Vietnam,1382174484,1,VNM,Vietnam,FieldCollected-Intraplots
70-7_Vietnam,1382174484,1,VNM,Vietnam,FieldCollected-Intraplots
70-8_Vietnam,1382174484,1,VNM,Vietnam,FieldCollected-Intraplots
70-9_Vietnam,1382174484,1,VNM,Vietnam,FieldCollected-Intraplots
71-13_Vietnam,1382174484,1,VNM,Vietnam,FieldCollected-Intraplots
71-1_Vietnam,1382174484,1,VNM,Vietnam,FieldCollected-Intraplots
71-2_Vietnam,1382174484,1,VNM,Vietnam,FieldCollected-Intraplots
71-4_Vietnam,1382174484,1,VNM,Vietnam,FieldCollected-Intraplots
71-5_Vietnam,1382174484,1,VNM,Vietnam,FieldCollected-Intraplots
71-7_Vietnam,1382174484,1,VNM,Vietnam,FieldCollected-Intraplots
717_Vietnam,1382174476,1,VNM,Vietnam,FieldCollected
71_2_Vietnam,1382174476,1,VNM,Vietnam,FieldCollected-Intraplots
723_Vietnam,1382089313,1,VNM,Vietnam,FieldCollected
724_Vietnam,1382089313,1,VNM,Vietnam,FieldCollected
726_Vietnam,1382089313,1,VNM,Vietnam,FieldCollected
727_Vietnam,1382089313,1,VNM,Vietnam,FieldCollected
728_Vietnam,1382089313,1,VNM,Vietnam,FieldCollected
729_Vietnam,1382089313,1,VNM,Vietnam,FieldCollected
73-10_Vietnam,1382174484,1,VNM,Vietnam,FieldCollected-Intraplots
73-11_Vietnam,1382174484,1,VNM,Vietnam,FieldCollected-Intraplots
73-1_Vietnam,1382174484,1,VNM,Vietnam,FieldCollected-Intraplots
73-2_Vietnam,1382174484,1,VNM,Vietnam,FieldCollected-Intraplots
73-3_Vietnam,1382174484,1,VNM,Vietnam,FieldCollected-Intraplots
73-4_Vietnam,1382174484,1,VNM,Vietnam,FieldCollected-Intraplots
73-6_Vietnam,1382174484,1,VNM,Vietnam,FieldCollected-Intraplots
73-7_Vietnam,1382174484,1,VNM,Vietnam,FieldCollected-Intraplots
73-8_Vietnam,1382174484,1,VNM,Vietnam,FieldCollected-Intraplots
73-9_Vietnam,1382174484,1,VNM,Vietnam,FieldCollected-Intraplots
730_Vietnam,1382089313,1,VNM,Vietnam,FieldCollected
731_Vietnam,1382089313,1,VNM,Vietnam,FieldCollected
732_Vietnam,1382089313,1,VNM,Vietnam,FieldCollected
733_Vietnam,1382089313,1,VNM,Vietnam,FieldCollected
734_Vietnam,1382089313,1,VNM,Vietnam,FieldCollected
735_Vietnam,1382089313,1,VNM,Vietnam,FieldCollected
736_Vietnam,1382089313,1,VNM,Vietnam,FieldCollected
737_Vietnam,1382089313,1,VNM,Vietnam,FieldCollected
738_Vietnam,1382089313,1,VNM,Vietnam,FieldCollected
739_Vietnam,1382089313,1,VNM,Vietnam,FieldCollected
74-5_Vietnam,1382174484,1,VNM,Vietnam,FieldCollected-Intraplots
740_Vietnam,1382089313,1,VNM,Vietnam,FieldCollected
741_Vietnam,1382089313,1,VNM,Vietnam,FieldCollected
742_Vietnam,1382089313,1,VNM,Vietnam,FieldCollected
743_Vietnam,1382089313,1,VNM,Vietnam,FieldCollected
744_Vietnam,1382089313,1,VNM,Vietnam,FieldCollected
745_Vietnam,1382089313,1,VNM,Vietnam,FieldCollected
746_Vietnam,1382089313,1,VNM,Vietnam,FieldCollected
748_Vietnam,1382089313,1,VNM,Vietnam,FieldCollected
75-14_Vietnam,1382174480,1,VNM,Vietnam,FieldCollected-Intraplots
75-1_Vietnam,1382174480,1,VNM,Vietnam,FieldCollected-Intraplots
75-3_Vietnam,1382174480,1,VNM,Vietnam,FieldCollected-Intraplots
75-4_Vietnam,1382174480,1,VNM,Vietnam,FieldCollected-Intraplots
75-6_Vietnam,1382174480,1,VNM,Vietnam,FieldCollected-Intraplots
750_Vietnam,1382089313,1,VNM,Vietnam,FieldCollected
751_Vietnam,1382089313,1,VNM,Vietnam,FieldCollected
752_Vietnam,1382089313,1,VNM,Vietnam,FieldCollected
753_Vietnam,1382089313,1,VNM,Vietnam,FieldCollected
754_Vietnam,1382089313,1,VNM,Vietnam,FieldCollected
757_Vietnam,1382089313,1,VNM,Vietnam,FieldCollected
758_Vietnam,1382089313,1,VNM,Vietnam,FieldCollected
75_10_Vietnam,1382174476,1,VNM,Vietnam,FieldCollected-Intraplots
75_11_Vietnam,1382174476,1,VNM,Vietnam,FieldCollected-Intraplots
75_12_Vietnam,1382174478,1,VNM,Vietnam,FieldCollected-Intraplots
76-11_Vietnam,1382174480,1,VNM,Vietnam,FieldCollected-Intraplots
76-13_Vietnam,1382174480,1,VNM,Vietnam,FieldCollected-Intraplots
76-1_Vietnam,1382174480,1,VNM,Vietnam,FieldCollected-Intraplots
76-2_Vietnam,1382174480,1,VNM,Vietnam,FieldCollected-Intraplots
76-3_Vietnam,1382174480,1,VNM,Vietnam,FieldCollected-Intraplots
76-4_Vietnam,1382174480,1,VNM,Vietnam,FieldCollected-Intraplots
76-6_Vietnam,1382174480,1,VNM,Vietnam,FieldCollected-Intraplots
76-8_Vietnam,1382174480,1,VNM,Vietnam,FieldCollected-Intraplots
760_Vietnam,1382089313,1,VNM,Vietnam,FieldCollected
77_6_Vietnam,1382174465,1,VNM,Vietnam,FieldCollected-Intraplots
78-10_Vietnam,1382174480,1,VNM,Vietnam,FieldCollected-Intraplots
78-14_Vietnam,1382174480,1,VNM,Vietnam,FieldCollected-Intraplots
78-1_Vietnam,1382174480,1,VNM,Vietnam,FieldCollected-Intraplots
78-3_Vietnam,1382174480,1,VNM,Vietnam,FieldCollected-Intraplots
78-4_Vietnam,1382174480,1,VNM,Vietnam,FieldCollected-Intraplots
78-6_Vietnam,1382174480,1,VNM,Vietnam,FieldCollected-Intraplots
78_7_Vietnam,1382174478,1,VNM,Vietnam,FieldCollected-Intraplots
78_8_Vietnam,1382174478,1,VNM,Vietnam,FieldCollected-Intraplots
78_9_Vietnam,1382174478,1,VNM,Vietnam,FieldCollected-Intraplots
861_Vietnam,1382089329,1,VNM,Vietnam,FieldCollected
864_Vietnam,1382089329,1,VNM,Vietnam,FieldCollected
876_Vietnam,1382089329,1,VNM,Vietnam,FieldCollected
886_Vietnam,1382089329,1,VNM,Vietnam,FieldCollected
887_Vietnam,1382089324,1,VNM,Vietnam,FieldCollected
888_Vietnam,1382089324,1,VNM,Vietnam,FieldCollected
8_10_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
8_11_Vietnam,1382174476,1,VNM,Vietnam,FieldCollected-Intraplots
8_12_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
8_13_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
8_14_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
8_15_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
8_1_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
8_2_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
8_3_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
8_4_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
8_5_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
8_6_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
8_7_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
8_8_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
8_9_Vietnam,1382089330,1,VNM,Vietnam,FieldCollected-Intraplots
903_Vietnam,1382089324,1,VNM,Vietnam,FieldCollected
905_Vietnam,1382089324,1,VNM,Vietnam,FieldCollected
908_Vietnam,1382089324,1,VNM,Vietnam,FieldCollected
909_Vietnam,1382089324,1,VNM,Vietnam,FieldCollected
912_Vietnam,1382089324,1,VNM,Vietnam,FieldCollected
913_Vietnam,1382089324,1,VNM,Vietnam,FieldCollected
914_Vietnam,1382089324,1,VNM,Vietnam,FieldCollected
922_Vietnam,1382089324,1,VNM,Vietnam,FieldCollected
925_Vietnam,1382089324,1,VNM,Vietnam,FieldCollected
926_Vietnam,1382089324,1,VNM,Vietnam,FieldCollected
927_Vietnam,1382089324,1,VNM,Vietnam,FieldCollected
929_Vietnam,1382089324,1,VNM,Vietnam,FieldCollected
932_Vietnam,1382089324,1,VNM,Vietnam,FieldCollected
940_Vietnam,1382089324,1,VNM,Vietnam,FieldCollected
942_Vietnam,1382089324,1,VNM,Vietnam,FieldCollected
983_Vietnam,1382089324,1,VNM,Vietnam,FieldCollected
984_Vietnam,1382089324,1,VNM,Vietnam,FieldCollected
988_Vietnam,1382089324,1,VNM,Vietnam,FieldCollected
989_Vietnam,1382089319,1,VNM,Vietnam,FieldCollected
991_Vietnam,1382089319,1,VNM,Vietnam,FieldCollected
993_Vietnam,1382089319,1,VNM,Vietnam,FieldCollected
995_Vietnam,1382089319,1,VNM,Vietnam,FieldCollected
996_Vietnam,1382174477,1,VNM,Vietnam,FieldCollected
997_Vietnam,1382089319,1,VNM,Vietnam,FieldCollected
998_Vietnam,1382089319,1,VNM,Vietnam,FieldCollected
999_Vietnam,1382089319,1,VNM,Vietnam,FieldCollected
KU50_Cambodia,1382174476,1,KMH,Cambodia,FieldCollected
KU50GEN,1382174476,1,COL,Colombia,CIAT-CassavaGenetics
KU50plataf,1382174476,1,COL,Colombia,CIAT
KU50_Vietnam,1382533319,1,VNM,Vietnam,FieldCollected
TAI27R,1382293077,1,THA,Thailand,GENEBANK-CIAT
TAI-16,1382174488,1,THA,Thailand,GENEBANK-CIAT
TAI16,1382174482,1,THA,Thailand,GENEBANK-CIAT
0923-COR 025,1382902096,2,COL,Colombia,FieldCollected
1083_SPIA,2024022003,2,VNM,Vietnam,Obtained from a relative/friend
1085_SPIA,2024022003,2,VNM,Vietnam,Obtained from a relative/friend
1099_SPIA,2024022003,2,VNM,Vietnam,Obtained from a relative/friend
10_PPRI,1382533608,2,VNM,Vietnam,FieldCollected
1100_SPIA,2024022005,2,VNM,Vietnam,Obtained from a relative/friend
